app,module_id,sub_app,question_id,source_question_id,level,response_type,max_marks,prompt,correct_answer,answer_choices,accepted_answers,audio_path,audio_exists,question_asset,answer_asset,score_asset,instrument,family,clip_type,difficulty,composer,work,movement,performer,source,rights,notes
Texture Trainer,texture-trainer,Texture recognition,TT122,,Developing,multiple-choice,1,Choose the most precise description of the relationship between the melodic layers.,Heterophonic,Heterophonic | Homophonic | Polyphonic | Melody and accompaniment,Heterophonic: related versions of a shared melodic framework sound together. | Stratified heterophony | heterophonic layering | Gamelan variants of a core melody | heterophonic | heterophony | heterophonic texture | related versions of a shared melody | related versions of the same melody | decorated versions of a tune | shared melodic framework | shared melodic basis | same tune at the same time | individual ornamentation | stratified heterophony | Heterophonic: related versions of a shared melodic framework sound together. | Stratified heterophony | heterophonic layering | Teacher note: ethnomusicological descriptions may also use stratified polyphony | accept a well-justified answer. | related versions | shared melodic framework | same melodic material | individual ornamentation | small rhythmic or melodic differences,modules/texture-trainer/audio/TT122.mp3,yes,,,,,,Heterophonic,Developing,,Balinese traditional — Gendér Wayang,,Historic 1928 gamelan recording,https://commons.wikimedia.org/wiki/File:Gend%C3%A9r_Wayang_(1928).ogg,Public domain,Suggested – audition before release. Teacher note: ethnomusicological descriptions may also use stratified polyphony; accept a well-justified answer.
Texture Trainer,texture-trainer,Texture recognition,TT123,,Securing,short-text,2,Describe the texture in the following extract. (2),Heterophonic,,heterophonic | heterophony | heterophonic texture | different versions of the same melody | decorated versions of the same melody | varied versions of the same melody | related versions of a shared melody | related versions of the same melody | same melodic material with individual ornamentation | shared melodic framework | shared melodic basis | same tune at the same time | individual ornamentation,modules/texture-trainer/audio/TT123.mp3,yes,,,,,,Heterophonic,Securing,,Balinese traditional — Gamelan Anklung Berong Pengetjet,,Historic 1931 recording,https://commons.wikimedia.org/wiki/File:Gamelan_Anklung_Berong_Pengetjet_(1931).ogg,Public domain,Suggested – audition before release. Builds precision and discourages calling every multi-part ensemble homophonic.
Texture Trainer,texture-trainer,Texture recognition,TT124,,Securing,multiple-choice,1,Identify the texture.,Heterophonic,Heterophonic | Homophonic | Melody and accompaniment | Antiphonal,Heterophonic | several parts present related versions or levels of the same melodic material. | Stratified heterophony | Layered gamelan melody | heterophonic | heterophony | heterophonic texture | related versions of a shared melody | related versions of the same melody | decorated versions of a tune | shared melodic framework | shared melodic basis | same tune at the same time | individual ornamentation | stratified heterophony | Heterophonic | several parts present related versions or levels of the same melodic material. | Stratified heterophony | Select a stable passage rather than a sudden transition. | related versions | shared melodic framework | same melodic material | individual ornamentation | small rhythmic or melodic differences | layers are added | layered | interlocking patterns | overlapping patterns,modules/texture-trainer/audio/TT124.mp3,yes,,,,,,Heterophonic,Securing,,Balinese traditional — Gamelan Gong Lagu Kebiar,,Historic 1931 recording,https://commons.wikimedia.org/wiki/File:Gamelan_Gong_Lagu_Kebiar_(1931).ogg,Public domain,Suggested – audition before release. Select a stable passage rather than a sudden transition.
Texture Trainer,texture-trainer,Texture recognition,TT125,,Securing,short-text,2,How do the performers treat the underlying melody?,Heterophonic,,They perform it together with individual ornamentation and small rhythmic or melodic differences. | Heterophonic | Ornamented shared line | Arabic ensemble heterophony | heterophonic | heterophony | heterophonic texture | related versions of a shared melody | related versions of the same melody | decorated versions of a tune | shared melodic framework | shared melodic basis | same tune at the same time | individual ornamentation | stratified heterophony | They perform it together with individual ornamentation and small rhythmic or melodic differences. | Heterophonic | Use to prevent heterophony becoming synonymous only with gamelan. | related versions | shared melodic framework | same melodic material | individual ornamentation | small rhythmic or melodic differences,modules/texture-trainer/audio/TT125.mp3,yes,,,,,,Heterophonic,Securing,,Arabic / Ottoman traditional repertoire — Samaii Hijaz Kar Kurdi,,Historic ensemble recording,https://commons.wikimedia.org/wiki/File:Samaii_Hijaz_Kar_Kurdi_(c._1926).ogg,Public domain,Suggested – audition before release. Use to prevent heterophony becoming synonymous only with gamelan.
Texture Trainer,texture-trainer,Texture recognition,TT127,,Securing,multiple-choice,1,Identify the textural device featured in the extract.,Fugue,Fugue | Canon | Heterophony | Antiphony,fugue | fugal | fugal writing | fugal imitation | fugal texture | imitative polyphony | subject entries | answer entries | subject and answer entries | subject enters successively | voices enter successively,modules/texture-trainer/audio/TT127.mp3,yes,,,,,,Fugue,Securing,,"J. S. Bach — Prelude and Fugue in B-flat minor, BWV 891 – fugue section",,Maria Pan'kiv,https://commons.wikimedia.org/wiki/File:Bach-WTC-2-22.ogg,CC BY-SA 3.0,"Suggested – audition before release. Start must be adjusted to the fugue, not the prelude; script timing is a provisional marker."
Texture Trainer,texture-trainer,Texture recognition,TT128,,Securing,multiple-choice,1,What technique produces the dense texture at the opening?,Fugal imitation,Fugal imitation | Homophonic | Monophonic | Unison,Fugal imitation: the subject is introduced by successive independent voices. | Fugue | imitative polyphony | Organ fugue subject entries | polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitation | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts | fugal writing | fugal imitation | fugal texture | answer entries | subject and answer entries | subject enters successively | voices enter successively | texture thickens | thickens | gets thicker | becomes thicker | the texture becomes thicker | thicker texture | more instruments enter | more parts enter | more orchestral parts | parts are added | parts enter | layers added | layers are added | more layers | fuller texture | full ensemble | tutti | builds up | the texture builds up | chords are added | independent vocal lines | independent voices | independent subject entries | overlapping subject entries | overlapping voices | canonic imitation | one part follows another | one part follows another with the same melodic material | same melodic material | Fugal imitation: the subject is introduced by successive independent voices. | Fugue | imitative polyphony | Second and final fugue in the new bank. | imitated | imitation | same melody | subject enters | successive entries | independent voices | independent melodic lines | overlapping lines | overlap | similar importance | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent,modules/texture-trainer/audio/TT128.mp3,yes,,,,,,Advanced polyphonic,Securing,,"J. S. Bach — Little Fugue in G minor, BWV 578",,Formanavt,https://commons.wikimedia.org/wiki/File:J.S.Bach_%E2%80%93_BWV_578.oga,Public domain dedication,Review note: rebuilt from a later 18-second source extract so the fugal entries are audible.
Texture Trainer,texture-trainer,Texture recognition,TT130,,Mastering,short-text,2,Name and describe the textural device used in the extract. (2),Polyphonic,,"Dense polyphonic | contrapuntal texture, with many overlapping vocal lines. | Imitative | multi-choir polyphony | Dense counterpoint | Forty-part vocal polyphony | polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitation | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts | fugal writing | fugal imitation | fugal texture | imitative polyphony | answer entries | subject and answer entries | subject enters successively | voices enter successively | texture thickens | thickens | gets thicker | becomes thicker | the texture becomes thicker | thicker texture | more instruments enter | more parts enter | more orchestral parts | parts are added | parts enter | layers added | layers are added | more layers | fuller texture | full ensemble | tutti | builds up | the texture builds up | chords are added | independent vocal lines | independent voices | independent subject entries | overlapping subject entries | overlapping voices | canonic imitation | one part follows another | one part follows another with the same melodic material | same melodic material | Dense polyphonic | contrapuntal texture, with many overlapping vocal lines. | Imitative | multi-choir polyphony | Students need not identify forty parts | reward recognition of dense independent layers. | independent melodic lines | overlapping lines | overlap | similar importance | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | layers are added | layered | interlocking patterns | overlapping patterns",modules/texture-trainer/audio/TT130.mp3,yes,,,,,,Advanced polyphonic,Mastering,,Thomas Tallis — Spem in alium – extract,,Janet Cardiff installation recording,https://commons.wikimedia.org/wiki/File:Spem_in_alium.ogg,CC BY-SA 3.0,Suggested – audition before release. Students need not identify forty parts; reward recognition of dense independent layers.
Texture Trainer,texture-trainer,Texture recognition,TT131,,Securing,short-text,2,Which term best describes the texture: contrapuntal or chordal? Give one reason for your answer. (2),Polyphonic,,The voices retain independent melodic movement and overlap rather than always moving in one rhythm. | Polyphonic | imitative counterpoint | Dense counterpoint | Four-part Renaissance polyphony | polyphonic | contrapuntal | counterpoint | fugal | fugue | imitative | canon | canonic | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitation | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts | fugal writing | fugal imitation | fugal texture | imitative polyphony | answer entries | subject and answer entries | subject enters successively | voices enter successively | texture thickens | thickens | gets thicker | becomes thicker | the texture becomes thicker | thicker texture | more instruments enter | more parts enter | more orchestral parts | parts are added | parts enter | layers added | layers are added | more layers | fuller texture | full ensemble | tutti | builds up | the texture builds up | chords are added | independent vocal lines | independent voices | independent subject entries | overlapping subject entries | overlapping voices | canonic imitation | one part follows another | one part follows another with the same melodic material | same melodic material | The voices retain independent melodic movement and overlap rather than always moving in one rhythm. | Polyphonic | imitative counterpoint | Clear Renaissance contrast with the homophonic choir clips. | independent melodic lines | overlapping lines | overlap | similar importance | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | texture changes | texture thickens | solo to chorus | solo to tutti | fuller choral texture | ensemble texture,modules/texture-trainer/audio/TT131.mp3,yes,,,,,,Advanced polyphonic,Securing,,William Byrd — Mass for Four Voices – Agnus Dei,,Ensemble Morales,https://commons.wikimedia.org/wiki/File:Byrd_4-Part_Mass_-_Agnus_Dei.ogg,CC BY 3.0,Suggested – audition before release. Clear Renaissance contrast with the homophonic choir clips.
Texture Trainer,texture-trainer,Texture recognition,TT132,,Securing,multiple-choice,1,Identify the texture.,Polyphonic,Polyphonic | Homophonic | Monophonic | Unison,Overlapping independent vocal lines and | or imitation between voices. | Contrapuntal | imitative | Dense counterpoint | Renaissance vocal imitation | polyphonic | contrapuntal | counterpoint | fugal | fugue | canon | canonic | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitation | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts | fugal writing | fugal imitation | fugal texture | imitative polyphony | answer entries | subject and answer entries | subject enters successively | voices enter successively | texture thickens | thickens | gets thicker | becomes thicker | the texture becomes thicker | thicker texture | more instruments enter | more parts enter | more orchestral parts | parts are added | parts enter | layers added | layers are added | more layers | fuller texture | full ensemble | tutti | builds up | the texture builds up | chords are added | independent vocal lines | independent voices | independent subject entries | overlapping subject entries | overlapping voices | canonic imitation | one part follows another | one part follows another with the same melodic material | same melodic material | Overlapping independent vocal lines and | or imitation between voices. | Contrapuntal | imitative | Choose a passage with staggered text entries rather than a chordal declamation. | imitated | imitation | same melody | subject enters | successive entries | independent voices | independent melodic lines | overlapping lines | overlap | similar importance | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent,modules/texture-trainer/audio/TT132.mp3,yes,,,,,,Advanced polyphonic,Securing,,William Byrd — Mass for Four Voices – Credo,,Ensemble Morales,https://commons.wikimedia.org/wiki/File:Byrd_4-Part_Mass_-_Credo.ogg,CC BY 3.0,Suggested – audition before release. Choose a passage with staggered text entries rather than a chordal declamation.
Texture Trainer,texture-trainer,Texture recognition,TT133,,Mastering,extended-text,2,Which term best describes the texture? Give one reason for your answer. (2),Polyphonic,,Polyphonic | imitative | contrapuntal motet texture. | Dense counterpoint | Motet with overlapping lines | polyphonic | contrapuntal | counterpoint | fugal | fugue | canon | canonic | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitation | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts | fugal writing | fugal imitation | fugal texture | imitative polyphony | answer entries | subject and answer entries | subject enters successively | voices enter successively | texture thickens | thickens | gets thicker | becomes thicker | the texture becomes thicker | thicker texture | more instruments enter | more parts enter | more orchestral parts | parts are added | parts enter | layers added | layers are added | more layers | fuller texture | full ensemble | tutti | builds up | the texture builds up | chords are added | independent vocal lines | independent voices | independent subject entries | overlapping subject entries | overlapping voices | canonic imitation | one part follows another | one part follows another with the same melodic material | same melodic material | Polyphonic | imitative | contrapuntal motet texture. | Dense counterpoint | A new composer and sound-world for EA. | independent melodic lines | overlapping lines | overlap | similar importance | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent,modules/texture-trainer/audio/TT133.mp3,yes,,,,,,Advanced polyphonic,Mastering,,Jachet of Mantua — O vos omnes,,dwsChorale,https://commons.wikimedia.org/wiki/File:Jachet_O_vos_omnes_sung_by_the_dwsChorale.ogg,CC BY-SA 3.0 / GFDL,Suggested – audition before release. A new composer and sound-world for EA.
Texture Trainer,texture-trainer,Texture recognition,TT134,,Mastering,extended-text,2,Describe the relationship between the melodic parts in this extract. (2),Polyphonic,,several independent melodic lines | independent melodic lines | independent lines | lines overlap | parts overlap | different rhythms | enter at different times | one part imitates another | imitation | no single part functions solely as accompaniment | no single line acts only as accompaniment | polyphonic | contrapuntal | counterpoint | independent parts | independent melodies | several melodies at once | several melodies | multiple melodies | different melodies at the same time | interweaving melodies | overlapping melodies | imitative | imitation | imitative | imitation | canon | canon like | canon-like | one part copies another | one part imitates another | repeated by another part | copied between parts | the melody is copied | successive entries | subject entries | independent melodic lines | independent lines | two independent parts | two independent lines | two independent melodic parts | two melodic lines are independent | melodic lines are independent | overlapping parts | overlapping independent parts | two or more independent melodic lines overlap | no single line functions only as accompaniment | dialogue between parts,modules/texture-trainer/audio/TT134.mp3,yes,,,,,,Advanced polyphonic,Mastering,,William Byrd — Mass for Four Voices – Sanctus,,Ensemble Morales,https://commons.wikimedia.org/wiki/File:Byrd_4-Part_Mass_-_Sanctus.ogg,CC BY 3.0,Suggested – audition before release. Designed to test understanding rather than recognition of a named form.
Texture Trainer,texture-trainer,Texture recognition,TT135,,Securing,short-text,1,Which texture feature is suggested by musical material passing between separated groups?,Antiphonal,,Antiphonal writing. | Antiphony | call and response between choirs | Antiphonal | Spatially separated choirs | antiphonal | antiphony | call and response | call-and-response | layered | layers are added | textural thickening | texture thickens | thicker | drone | pedal | sustained pitch | solo and tutti | solo to tutti | solo to chorus | concertino | ripieno | parallel motion | similar motion | soloist with orchestra | solo led texture | choral texture | ensemble texture | short exchanges | choir alternates | full choir alternates with fewer parts | full choir alternates | fewer parts answer | answering phrases | thickens | gets thicker | becomes thicker | the texture becomes thicker | thicker texture | more instruments enter | more parts enter | more orchestral parts | parts are added | parts enter | layers added | more layers | fuller texture | full ensemble | tutti | builds up | the texture builds up | chords are added,modules/texture-trainer/audio/TT135.mp3,yes,,,,,,Texture feature,Securing,,Thomas Tallis — Spem in alium – antiphonal extract,,Janet Cardiff installation recording,https://commons.wikimedia.org/wiki/File:Spem_in_alium.ogg,CC BY-SA 3.0,Suggested – audition before release. Use a different extract from TT130 where choir-to-choir exchange is especially clear.
Texture Trainer,texture-trainer,Texture recognition,TT136,,Securing,multiple-choice,1,Identify the texture feature.,Antiphonal,Antiphonal | Imitative | Homophonic | Canon,They answer or contrast with one another antiphonally. | Antiphonal | call and response | Double-choir exchange | antiphonal | antiphony | call-and-response | layered | layers are added | textural thickening | texture thickens | thicker | drone | pedal | sustained pitch | solo and tutti | solo to tutti | solo to chorus | concertino | ripieno | parallel motion | similar motion | soloist with orchestra | solo led texture | choral texture | ensemble texture | short exchanges | choir alternates | full choir alternates with fewer parts | full choir alternates | fewer parts answer | answering phrases | thickens | gets thicker | becomes thicker | the texture becomes thicker | thicker texture | more instruments enter | more parts enter | more orchestral parts | parts are added | parts enter | layers added | more layers | fuller texture | full ensemble | tutti | builds up | the texture builds up | chords are added | They answer or contrast with one another antiphonally. | Antiphonal | call and response | Modern double-choir example | composition rights are handled by the Commons licence. | answer one another | contrast with one another | between separated groups | texture changes | texture thickens | solo to chorus | solo to tutti | fuller choral texture | ensemble texture,modules/texture-trainer/audio/TT136.mp3,yes,,,,,,Texture feature,Securing,,"Jonathan Little — Kyrie, Op. 5 for double choir",,Thomas Tallis Society Choir,https://commons.wikimedia.org/wiki/File:Kyrie_-_Jonathan_Little.ogg,CC BY-SA 3.0 / GFDL,Suggested – audition before release. Modern double-choir example; composition rights are handled by the Commons licence.
Texture Trainer,texture-trainer,Texture recognition,TT139,,Foundation,multiple-choice,1,Which textural device is heard beneath the melodic improvisation?,Drone,Drone | Melody and accompaniment | Ostinato,A drone. | Sustained or continuously repeated tonic/dominant support | Drone | Sustained pitch beneath melody | antiphonal | antiphony | call and response | call-and-response | layered | layers are added | textural thickening | texture thickens | thicker | drone | pedal | sustained pitch | solo and tutti | solo to tutti | solo to chorus | concertino | ripieno | parallel motion | similar motion | soloist with orchestra | solo led texture | choral texture | ensemble texture | short exchanges | choir alternates | full choir alternates with fewer parts | full choir alternates | fewer parts answer | answering phrases | thickens | gets thicker | becomes thicker | the texture becomes thicker | thicker texture | more instruments enter | more parts enter | more orchestral parts | parts are added | parts enter | layers added | more layers | fuller texture | full ensemble | tutti | builds up | the texture builds up | chords are added,modules/texture-trainer/audio/TT139.mp3,yes,,,,,,Texture feature,Foundation,,Hindustani classical tradition — Raga Malkounsa,,Historic recording assessed public domain,https://commons.wikimedia.org/wiki/File:Raga_Malkounsa.ogg,Public domain,Suggested – audition before release. Choose a passage with the drone clearly audible under the solo line.
Texture Trainer,texture-trainer,Texture recognition,TT140,,Developing,multiple-choice,1,Which textural device is used in this extract?,Pedal,Pedal | Melody and accompaniment | Ostinato | Unison,drone | pedal | sustained note | sustained bass,modules/texture-trainer/audio/TT140.mp3,yes,,,,,,Pedal / drone,Developing,,Scottish traditional — The Skye Boat Song,,Clan Stewart Pipe Band,https://commons.wikimedia.org/wiki/File:Skye_Boat_Song.ogg,CC BY-SA 2.0 / EFF Open Audio Licence,Suggested – audition before release. An unmistakable instrumental drone example.
